Address,Latitude,Longitude,Pet at Home,Animal Type,Vet Count,Intakes within Radius
"3717 N Fm620,Travis,TX",30.3969243,-97.9261472,True,Dog,1.0,3.0
"11424 Midbury Ct,Austin,TX",30.1558752,-97.8429201,True,Dog,4.0,21.0
"Parmer Ln & 620,Austin,TX",30.4190192,-97.7022186,True,Dog,17.0,31.0
"1106 West 29Th Street,Austin,TX",30.299594,-97.74932710000002,True,Other,20.0,29.0
"1907 Willow Creek Drive,Austin,TX",30.2343088,-97.72797589999999,True,Other,4.0,109.0
"8507 N Ih 35,Austin,TX",30.34836929999999,-97.69338289999999,True,Cat,6.0,89.0
"12800 Ceder St,Manor,TX",30.3457351,-97.52469359999999,True,Cat,0.0,12.0
"600 Barwook Park,Austin,TX",30.3493598,-97.6964283,True,Dog,6.0,92.0
"1800 E Stassney,Austin,TX",30.1979,-97.76142499999999,True,Dog,8.0,82.0
"814 Sheraton Ave,Austin,TX",30.2097236,-97.76258,True,Dog,10.0,57.0
"508 E Howard Ln,Austin,TX",30.4139486,-97.65291049999999,True,Dog,4.0,14.0
"3400 Shoreline Dr,Travis,TX",30.4560216,-97.6848593,True,Dog,0.0,19.0
"6607 S Ih 35,Austin,TX",30.1887472,-97.76886979999999,True,Dog,1.0,68.0
"800 Dalton,Austin,TX",30.233262,-97.6674163,True,Dog,0.0,16.0
"4306 Berkman Dr,Austin,TX",30.2961989,-97.7006493,True,Dog,6.0,41.0
"1127 Saucedo,Austin,TX",30.267536,-97.6890128,True,Dog,1.0,84.0
"13701 N. Us 183,Austin,TX",30.4571465,-97.7914721,True,Dog,11.0,34.0
"1000 Exposition,Austin,TX",30.2855347,-97.7752922,True,Dog,14.0,18.0
"7744 Northcross Dr,Austin,TX",30.3556813,-97.7380616,True,Dog,13.0,37.0
"400 W 6Th St,Austin,TX",30.2690387,-97.7463172,True,Dog,9.0,79.0
"3404 Willowrun,Austin,TX",30.2256883,-97.7547998,True,Dog,17.0,55.0
"7101 West Highway 71,Austin,TX",30.2346999,-97.8775009,True,Dog,6.0,28.0
"8010 N Ih 35,Austin,TX",30.1772144,-97.7806387,True,Dog,4.0,40.0
"2900 Swisher St,Austin,TX",30.28862579999999,-97.7262537,True,Dog,8.0,39.0
"2401 Bucks Run,Austin,TX",30.1822319,-97.76031839999999,True,Dog,2.0,83.0
"8013 Luling,Austin,TX",30.4556673,-97.7594987,True,Dog,4.0,13.0
"111 Ramble Ln,Austin,TX",30.2092475,-97.7739299,True,Dog,9.0,50.0
"7928 Gessner,Austin,TX",30.3439886,-97.7030892,True,Dog,6.0,80.0
"4907 Springdale Road,Austin,TX",30.2928384,-97.677497,True,Dog,0.0,49.0
"San Antonio And Cesar Chavez,Austin,TX",30.2647117,-97.74912139999999,True,Dog,9.0,79.0
"916 E 50Th,Austin,TX",30.310976,-97.714505,True,Dog,9.0,42.0
"3101 Shoreline #1914,Austin,TX",30.4531612,-97.68308449999999,True,Dog,1.0,22.0
"11906 Whitewing,Austin,TX",30.3860408,-97.67506709999999,True,Dog,3.0,28.0
"2610 W 49Th St,Austin,TX",30.3225312,-97.7472028,True,Cat,22.0,15.0
"N Lamar And W Grady,Austin,TX",30.3756818,-97.68887989999999,True,Dog,1.0,52.0
"Webberville Rd & Meander Dr,Austin,TX",30.2760506,-97.68884639999999,True,Dog,0.0,82.0
"901 W Ben White Blvd,Austin,TX",30.2260667,-97.7745257,True,Dog,55.0,65.0
"2107 Montclaire St,Austin,TX",30.247919,-97.77947499999999,True,Dog,48.0,39.0
"9505 Stonelake Blvd,Austin,TX",30.3858448,-97.73819850000001,True,Dog,9.0,18.0
"2531 Winchell,Austin,TX",30.261383,-97.6710749,True,Dog,1.0,21.0
"6210 E Ben White,Austin,TX",30.2131198,-97.7124468,True,Dog,2.0,29.0
"6600 S Mopac,Austin,TX",30.2205343,-97.83764280000001,True,Dog,14.0,14.0
"Thrasher Ln,Austin,TX",30.2234423,-97.6996734,True,Dog,0.0,69.0
"9601 Decker Lake Road,Travis,TX",30.28671779999999,-97.6217437,True,Dog,0.0,22.0
"9900 Block Of Ih-35 Hwy,Austin,TX",30.3647656,-97.6849465,True,Dog,1.0,69.0
"13916 Briarcreek Loop,Travis,TX",30.3123214,-97.5317359,True,Dog,0.0,7.0
"4500 Chris Lane,Travis,TX",30.3145836,-97.7888088,True,Dog,1.0,1.0
"11711 Lochridge,Austin,TX",30.395718,-97.70078500000001,True,Dog,18.0,36.0
"7Th And Red River,Austin,TX",30.2674254,-97.73683460000001,True,Dog,6.0,78.0
"11901 Hobby Horse,Austin,TX",30.4039932,-97.7132793,True,Cat,17.0,33.0
"21024 Tx 71,Travis,TX",30.3520853,-98.06315649999999,True,Dog,2.0,2.0
"16622 Wells Rd,Travis,TX",30.408511,-97.42570699999999,True,Dog,0.0,1.0
"2700 Manor Rd #310,Austin,TX",30.28542169999999,-97.71383879999999,True,Dog,5.0,54.0
"10701 Research,Austin,TX",30.3984785,-97.74525009999999,True,Dog,12.0,25.0
"1900 Deer Run,Austin,TX",30.1849304,-97.76689540000001,True,Dog,1.0,70.0
"7100 N.Ih 35,Austin,TX",30.3326983,-97.70552610000001,True,Dog,8.0,76.0
"7100 Bluff Springs Rd,Austin,TX",30.1833005,-97.76974969999999,True,Dog,1.0,59.0
"5703 Blythwood Dr,Austin,TX",30.20615949999999,-97.7813941,True,Dog,11.0,67.0
"1800 East Slaughter Lane,Austin,TX",30.1532871,-97.7676874,True,Dog,2.0,18.0
"7332 Colony Park Dr,Austin,TX",30.305825,-97.6396855,True,Dog,0.0,47.0
"2200 Onion Creek Parkway,Austin,TX",30.1367699,-97.7963681,True,Dog,1.0,12.0
"1801 W Ben White Blvd,Austin,TX",30.2283582,-97.786487,True,Dog,52.0,55.0
"1303 Camp Craft Rd,Austin,TX",30.2751603,-97.8157768,True,Dog,7.0,3.0
"7301 Eds Cv,Austin,TX",30.1786124,-97.7656093,True,Dog,1.0,57.0
"901 S Mopac,Austin,TX",30.2649462,-97.7807715,True,Dog,20.0,17.0
"907 Thompson,Austin,TX",30.2696675,-97.7085527,True,Dog,1.0,82.0
"7100 W Us 290,Austin,TX",30.2335308,-97.87620079999999,True,Dog,5.0,28.0
"421 E 6Th Street,Austin,TX",30.26659769999999,-97.73862930000001,True,Dog,10.0,75.0
"10600 Lakeline Mall,Austin,TX",30.4766657,-97.7901655,True,Dog,5.0,11.0
"4404 E Oltorf #3103,Austin,TX",30.2272601,-97.72582620000001,True,Dog,2.0,103.0
"500 W 15Th St,Austin,TX",30.2782572,-97.7440622,True,Other,9.0,63.0
"11900 Stonehollow Dr 313,Austin,TX",30.401757,-97.7059403,True,Dog,17.0,40.0
"14700 Avery Ranch Blvd,Austin,TX",30.4967139,-97.7800987,True,Cat,0.0,5.0
"700 Robert E Lee,Austin,TX",30.2628111,-97.7672333,True,Dog,24.0,36.0
"4417 St Elmo,Austin,TX",30.20605209999999,-97.73958019999999,True,Dog,1.0,65.0
"S 1St St,Austin,TX",30.206772,-97.782356,True,Dog,11.0,67.0
"1908 Santa Clara,Austin,TX",30.3433623,-97.7336736,True,Dog,16.0,25.0
"5508 Prock Ln,Austin,TX",30.2674691,-97.681781,True,Dog,1.0,74.0
"10400 Parkfield Dr,Austin,TX",30.37655389999999,-97.70018189999999,True,Dog,2.0,61.0
"11001 S 1St St,Austin,TX",30.14503199999999,-97.8034579,True,Dog,3.0,20.0
"9625 Covy Ridge Ln,Austin,TX",30.368337,-97.69766109999999,True,Dog,2.0,83.0
"E Ben White Blvd & Montopolis Dr,Austin,TX",30.2139904,-97.7226233,True,Dog,2.0,35.0
"8800 N Ih35 #2123,Austin,TX",30.7706493,-97.6263421,True,Dog,0.0,2.0
"6800 Berkman Dr,Austin,TX",30.3205099,-97.6890133,True,Dog,6.0,53.0
"8650 Spicewood Springs,Austin,TX",30.4320786,-97.7713009,True,Dog,11.0,31.0
"1111 W 6Th St,Austin,TX",30.271564,-97.75653799999999,True,Dog,14.0,56.0
"4602 E Stassney,Austin,TX",30.1941649,-97.74496859999999,True,Dog,1.0,94.0
"15307 Delahunty Ln,Austin,TX",30.4408678,-97.6505803,True,Dog,5.0,11.0
"4509 Stelmo,Austin,TX",30.205121,-97.7380968,True,Dog,1.0,61.0
"701 E Ben White,Austin,TX",30.21802869999999,-97.756247,True,Dog,14.0,45.0
"1506 Strickland Drive,Austin,TX",30.182491,-97.81291,True,Dog,7.0,39.0
"9315 Mcneil Rd,Austin,TX",30.376733,-97.7228157,True,Dog,4.0,39.0
"7001 Onion Creek,Austin,TX",30.17190999999999,-97.743251,True,Dog,1.0,50.0
"2909 E 3Rd St,Austin,TX",30.2540266,-97.7103812,True,Dog,0.0,63.0
"2322 Klattenhoff Drive,Austin,TX",30.4412018,-97.68483529999999,True,Dog,0.0,31.0
"625 E Stassney Ln,Austin,TX",30.2008078,-97.76970779999999,True,Cat,8.0,74.0
"1900 Cedar Bend,Austin,TX",30.4081457,-97.6963911,True,Dog,0.0,47.0
"6011 Jfk Dr,Travis,TX",30.257763,-97.571428,True,Dog,0.0,18.0
"5318 Atascoca,Austin,TX",30.19234119999999,-97.74152839999999,True,Dog,0.0,85.0
"12304 Drummond Dr,Austin,TX",30.371086,-97.613435,True,Dog,0.0,10.0
"6919 Villita Avenida,Austin,TX",30.2299251,-97.6908095,True,Dog,0.0,73.0
"5740 Taylorcrest Dr,Austin,TX",30.2075828,-97.8732464,True,Dog,0.0,9.0
"19521 Wt Gallaway St,Manor,TX",30.3538575,-97.5097813,True,Dog,0.0,11.0
"Congress And Mary,Austin,TX",30.2451702,-97.7513278,True,Dog,0.0,45.0
"2202 Whirlaway,Austin,TX",30.215997,-97.521215,True,Dog,0.0,4.0
"1130 Camino La Costa #310,Austin,TX",30.3246173,-97.6966145,True,Cat,0.0,55.0
"9009 Great Hills Trl,Austin,TX",30.390515,-97.7582359,True,Dog,0.0,10.0
"10500 Lakeline Blvd,Austin,TX",30.4867426,-97.77542869999999,True,Dog,0.0,5.0
"1156 Cesar Chavez St,Austin,TX",30.2698458,-97.7593014,True,Cat,0.0,48.0
"1200 W Cow Path,Austin,TX",30.4237068,-97.7397242,True,Dog,0.0,27.0
"12221 N Mopac,Austin,TX",30.3785391,-97.7363927,True,Cat,0.0,25.0
"11900 Sunhillow Bnd,Austin,TX",30.399131,-97.70354189999999,True,Dog,0.0,36.0
"5701 Parkview Tr,Austin,TX",30.4184326,-97.9238452,True,Cat,0.0,5.0
"5439 El Molino,Del Valle,TX",30.173207,-97.6288297,True,Dog,0.0,26.0
"4415 Diane Dr,Austin,TX",30.225687,-97.7837874,True,Dog,0.0,58.0
"5214 Burleson Rd,Austin,TX",30.2110149,-97.726402,True,Dog,0.0,37.0
"1109 Echo Ln,Austin,TX",30.198506,-97.7958883,True,Dog,0.0,70.0
"1618 E 18Th St,Austin,TX",30.2784359,-97.7229529,True,Dog,0.0,59.0
"5000 Miller Ln,Creedmoor,TX",30.088694,-97.73390150000002,True,Dog,0.0,2.0
"3108 Alice Ave,Austin,TX",30.2044781,-97.63813739999999,True,Dog,0.0,11.0
"1003 W Rundberg,Austin,TX",30.3643668,-97.7003762,True,Dog,0.0,93.0
"3615 Pennsylvania Ave,Austin,TX",30.2756894,-97.6937234,True,Dog,0.0,88.0
"600 Trinty,Austin,TX",30.2670774,-97.73933149999999,True,Dog,0.0,76.0
"11639 River Oaks,Austin,TX",30.3788845,-97.6653091,True,Dog,0.0,24.0
"United Kingdom And Tensley Trl,Austin,TX",30.1771165,-97.8087432,True,Dog,0.0,36.0
"4425 Jinx Ave,Austin,TX",30.2226966,-97.77936729999999,True,Dog,0.0,60.0
"1406 Rabb Ln,Austin,TX",30.2581634,-97.77372,True,Dog,0.0,30.0
"8511 Dryfield Dr #H,Austin,TX",30.3592338,-97.7137917,True,Dog,0.0,65.0
"2519 Rockridge Dr,Austin,TX",30.1824718,-97.7543685,True,Dog,0.0,95.0
"3115 Helms St,Austin,TX",30.2955443,-97.7354481,True,Cat,0.0,34.0
"6928 Ferrystone,Travis,TX",30.1595391,-97.637627,True,Dog,0.0,24.0
"7405 Bethune Ave,Austin,TX",30.3326659,-97.6964168,True,Dog,0.0,68.0
"5010 S Congress,Austin,TX",30.2117626,-97.77197439999999,True,Dog,0.0,55.0
"2113 West Wells Branch Parkway,Travis,TX",30.4359336,-97.68431660000002,True,Dog,0.0,30.0
"15835 Foothill Farms,Pflugerville,TX",30.4495587,-97.65072409999999,True,Dog,0.0,17.0
"15100 Stave Oak Lane,Austin,TX",30.252327,-97.5808371,True,Dog,0.0,23.0
"Winters Cove,Austin,TX",30.1702394,-97.61685659999999,True,Dog,0.0,20.0
"Gonzales,Austin,TX",30.2585963,-97.7047851,True,Dog,0.0,73.0
"3709 Thompson St,Austin,TX",30.265321,-97.69647409999999,True,Dog,0.0,88.0
"11915 Stonehollow Drive,Austin,TX",30.4005124,-97.7069825,True,Other,0.0,39.0
"Payton Gin & 183,Austin,TX",30.3622812,-97.71022169999999,True,Dog,0.0,74.0
"11412 Hollar Sq,Austin,TX",30.3729394,-97.66096859999999,True,Dog,0.0,18.0
"Ross Road,Austin,TX",30.166784,-97.6350782,True,Cat,0.0,29.0
"2408 Kathy Cove,Austin,TX",30.2503951,-97.7904251,True,Dog,0.0,21.0
"1515 Royal Crest,Austin,TX",30.2404516,-97.7294064,True,Dog,0.0,103.0
"8600 Research Blvd,Austin,TX",30.3614791,-97.71798899999999,True,Dog,0.0,62.0
"1811 Willow,Austin,TX",30.2560767,-97.72530220000002,True,Dog,0.0,86.0
"3424 Plover Run Trail,Travis,TX",30.4782149,-97.5589804,True,Dog,0.0,6.0
"5407 N. Ih 35 Hwy,Austin,TX",30.31427789999999,-97.7069186,True,Dog,0.0,52.0
"7200 Bay City Bend,Austin,TX",30.25955859999999,-97.6681691,True,Dog,0.0,13.0
"710 E Ben White Blvd,Austin,TX",30.2210485,-97.7540937,True,Dog,0.0,55.0
"7519 East Crest Dr,Austin,TX",30.3393722,-97.7069126,True,Cat,0.0,77.0
"7000 E Ben White,Austin,TX",30.2176297,-97.7017875,True,Dog,0.0,52.0
"George Bush St & Us 290,Travis,TX",30.3518725,-97.525684,True,Cat,0.0,15.0
"12000 Underwood,Mustang Ridge,TX",30.066009,-97.699008,True,Dog,0.0,8.0
"5901 E Stassney,Austin,TX",30.1901531,-97.73268449999999,True,Dog,0.0,49.0
"14708 Geneva,Travis,TX",30.1297909,-97.61592,True,Dog,0.0,11.0
"7400 Us-290,Austin,TX",30.2326743,-97.87813899999999,True,Dog,0.0,26.0
"4000 Prairie Ln,Travis,TX",30.4733381,-97.68165529999999,True,Dog,0.0,13.0
"4911 S I-H -35,Austin,TX",30.2060837,-97.75657179999999,True,Dog,0.0,64.0
"9070 Research Blvd,Austin,TX",30.37345389999999,-97.72834519999999,True,Cat,0.0,42.0
"6400 Marble Creek Loop,Austin,TX",30.1618698,-97.74315089999999,True,Dog,0.0,37.0
"12600 Briarcreek,Travis,TX",30.3238295,-97.5320383,True,Cat,0.0,6.0
"11411 Research Blvd, 1116,Austin,TX",30.411265,-97.74426199999999,True,Other,0.0,26.0
"E 51St St & Ed Bluestein,Austin,TX",40.7563257,-73.9699991,True,Dog,0.0,1.0
"12118 Walnut Park Xing Apartment911,Austin,TX",30.3935615,-97.6769525,True,Dog,0.0,20.0
"12813 Grandifloras Cv,Travis,TX",30.3463652,-97.4324917,True,Dog,0.0,5.0
"13201 Cabinet Drive,Manor,TX",30.3528151,-97.51517969999999,True,Dog,0.0,15.0
"8501 Slant Oak Dr,Austin,TX",30.4577032,-97.765064,True,Dog,0.0,15.0
"4501 Belfield,Austin,TX",30.2405152,-97.5793848,True,Dog,0.0,21.0
"5808 Sweeney Cir,Austin,TX",30.3056152,-97.67965219999999,True,Dog,0.0,62.0
"107 E Rector St,Manor,TX",30.3459279,-97.55625909999999,True,Dog,0.0,15.0
"7010 W Easy Wind Dr,Austin,TX",30.3391658,-97.7183642,True,Cat,0.0,48.0
"4125 Saldelia Trl,Austin,TX",30.3826498,-97.88868280000001,True,Dog,0.0,3.0
"1110 Guadalupe St,Austin,TX",30.2745776,-97.7445728,True,Dog,0.0,68.0
"7630 Wood Hollow,Austin,TX",30.3611004,-97.7500458,True,Dog,0.0,28.0
"1430 Frontier Valley #69,Austin,TX",30.227456,-97.692371,True,Dog,0.0,75.0
"1200 Broadmoor Dr,Austin,TX",30.3112319,-97.7051541,True,Cat,0.0,54.0
"2011 E 6Th St,Austin,TX",30.2602193,-97.7193363,True,Dog,0.0,79.0
"200 Beaver Street,Austin,TX",30.352673,-97.7005384,True,Dog,0.0,92.0
"1616 Webberville Rd,Austin,TX",30.2809878,-97.67901479999999,True,Dog,0.0,69.0
"1144 Airport Blvd,Austin,TX",30.2722056,-97.69828710000002,True,Dog,0.0,83.0
"10620 Lord Derby,Austin,TX",30.1524466,-97.8054501,True,Dog,0.0,18.0
"305 E Live Oak St,Austin,TX",30.240762,-97.750461,True,Dog,0.0,53.0
"6315 Ken Caryl,Austin,TX",30.1579051,-97.7431622,True,Dog,0.0,35.0
"4013 Manchaca,Austin,TX",30.2326851,-97.7860845,True,Cat,0.0,50.0
"11712 N Lamar,Austin,TX",30.3875753,-97.68482739999999,True,Dog,0.0,25.0
"8668 Spicewood Springs,Austin,TX",30.4334651,-97.77041200000001,True,Dog,0.0,25.0
"5205 Bantom Woods Bend,Austin,TX",30.2733696,-97.6310429,True,Dog,0.0,24.0
"5800 Arcadia Circle,Austin,TX",30.170271,-97.6230549,True,Dog,0.0,23.0
"1515 Wickersham,Austin,TX",30.2349921,-97.7182435,True,Dog,0.0,102.0
"11923 Us Hwy 290,Manor,TX",30.3475734,-97.5441204,True,Dog,0.0,14.0
"2406 Santa Maria St,Austin,TX",30.2572534,-97.7160419,True,Dog,0.0,72.0
"15000 Faro Dr,Austin,TX",30.2313225,-97.7124333,True,Dog,0.0,96.0
"501 E 8Th St,Austin,TX",30.2682476,-97.7372481,True,Dog,0.0,73.0
"6501 Corpus Christi,Travis,TX",30.4464179,-97.7446295,True,Dog,0.0,13.0
"5608 Cordell,Austin,TX",30.3019921,-97.67924459999999,True,Dog,0.0,59.0
"7100 Ih 35,Austin,TX",30.3326983,-97.70552610000001,True,Dog,0.0,76.0
"5612 Palo Blanco Lane,Austin,TX",30.1923102,-97.7493745,True,Cat,0.0,104.0
"15000 Hwy 71,Bee Cave,TX",30.314785,-97.97652110000001,True,Dog,1.0,3.0
"9010 Galewood Drive,Austin,TX",30.368112,-97.715397,True,Cat,0.0,63.0
"14975 Swiss Dr,Travis,TX",30.1299767,-97.61731530000002,True,Dog,0.0,11.0
"13729 Research Blvd,Austin,TX",30.4602109,-97.7913296,True,Dog,0.0,32.0
"812 W 12Th,Austin,TX",30.2763723,-97.74897879999999,True,Dog,0.0,68.0
"12342 Hunters Chase Drive,Austin,TX",30.4420952,-97.7720973,True,Dog,0.0,32.0
"2204 Lanier Dr,Austin,TX",30.3612922,-97.72664329999999,True,Dog,0.0,48.0
"8221 N Ih 35,Austin,TX",30.3447905,-97.6957781,True,Dog,0.0,87.0
"2103 Rick Whinery,Austin,TX",30.44892669999999,-97.67533569999999,True,Dog,0.0,30.0
"107 W Lakeshore Dr,Travis,TX",30.4114996,-98.02058009999999,True,Dog,0.0,1.0
"4800 Copperbend,Austin,TX",30.1989,-97.739792,True,Other,0.0,71.0
"8308 Bridgetown Dr,Austin,TX",30.3438007,-97.6904287,True,Dog,0.0,80.0
"1303 Corona Drive,Austin,TX",30.3115596,-97.70325509999999,True,Dog,0.0,53.0
"3707 Manchaca Rd Apt 192,Austin,TX",30.2362478,-97.7825771,True,Dog,0.0,57.0
"5510 Burgundy,Austin,TX",30.3142874,-97.65288199999999,True,Dog,0.0,48.0
"12308 Ryden St,Travis,TX",30.374224,-97.6220613,True,Dog,0.0,9.0
"3412 Webberville Rd,Austin,TX",30.2701344,-97.7067163,True,Dog,0.0,81.0
"5600 Meadowcrest,Austin,TX",30.1928461,-97.7347698,True,Dog,0.0,63.0
"1301 W 25Th,Austin,TX",30.2893856,-97.75176689999999,True,Dog,0.0,29.0
"14511 Callan,Manor,TX",30.3689006,-97.5211977,True,Dog,0.0,10.0
"1911 Bitter Creek Dr,Austin,TX",30.1851403,-97.76594159999999,True,Dog,0.0,73.0
"8711 N Lamar,Austin,TX",30.3554278,-97.70225099999999,True,Dog,0.0,98.0
"4477 S Lamar Blvd,Austin,TX",30.2303719,-97.79877309999999,True,Dog,0.0,28.0
"14407 Celestial Ln,Pflugerville,TX",30.413254,-97.626446,True,Dog,0.0,12.0
"21707 Hog Eye Dr,Manor,TX",30.2987369,-97.48044,True,Dog,0.0,1.0
"2901 S Capitol Of Tx,Austin,TX",30.2573391,-97.8071884,True,Dog,0.0,4.0
"6315 Ken Caryl Dr,Austin,TX",30.1579051,-97.7431622,True,Dog,0.0,35.0
"3119 E Hwy 71,Travis,TX",30.2046256,-97.6420236,True,Dog,0.0,11.0
"2501 Anken Dr,Austin,TX",30.2293195,-97.7275531,True,Other,0.0,107.0
"1611 Flint Ct,Travis,TX",30.354967,-97.964783,True,Other,0.0,3.0
"6300 Tannehill & Hudson,Austin,TX",30.2878842,-97.66869539999999,True,Dog,0.0,37.0
"Middleham And Pevensey,Austin,TX",30.2002577,-97.78795629999999,True,Dog,0.0,61.0
"6709 W Kings Point,Austin,TX",30.3117907,-97.66746169999999,True,Dog,0.0,56.0
"2200 W 35Th,Austin,TX",30.3137275,-97.7612259,True,Dog,0.0,9.0
"5700 Tapadera Trace,Austin,TX",30.4305167,-97.74243949999999,True,Dog,0.0,22.0
"7908 Forbsdale Dr,Austin,TX",30.1579934,-97.7385322,True,Dog,0.0,36.0
"21829 Ann Showers,Travis,TX",30.2759702,-97.47302499999999,True,Cat,0.0,4.0
"7112 Ed Bluestein Blvd,Austin,TX",30.3136227,-97.6637745,True,Dog,0.0,49.0
"2104 Guadalupe,Austin,TX",30.2840981,-97.7421614,True,Dog,0.0,34.0
"10701 N Ih 35,Austin,TX",30.3712297,-97.6786841,True,Dog,0.0,37.0
"2109 Granberry,Austin,TX",30.1995761,-97.8115522,True,Dog,0.0,36.0
"Hidden Creek,Travis,TX",30.3456182,-98.04392179999999,True,Dog,0.0,1.0
"3400 Harmon Ave,Austin,TX",30.2929328,-97.7227564,True,Dog,0.0,40.0
"16218 Round Mountain,Travis,TX",30.597104,-97.935103,True,Dog,0.0,1.0
"10500 Lakeline Mall Dr #504,Austin,TX",30.4782442,-97.79041679999999,True,Other,0.0,11.0
"5504 Delwood,Austin,TX",30.3079789,-97.6921809,True,Dog,0.0,67.0
"1005 W Stassney Ln,Austin,TX",30.2095918,-97.7865909,True,Dog,0.0,67.0
"460 Spicewood Springs,Austin,TX",30.43441279999999,-97.77552539999999,True,Dog,0.0,31.0
"4000 Airport,Austin,TX",30.2915381,-97.7076737,True,Dog,0.0,45.0
"9300 S Ih 35,Austin,TX",30.1635231,-97.7906484,True,Cat,0.0,32.0
"5204 Ledesma Dr,Austin,TX",30.2720187,-97.68514359999999,True,Dog,0.0,84.0
"12118 Jollyville,Austin,TX",30.4294181,-97.76331359999999,True,Dog,0.0,31.0
"Broadmoor And Cameron,Austin,TX",30.3114508,-97.7070273,True,Dog,0.0,52.0
"12725 Sky Harbor Dr,Austin,TX",30.1671414,-97.6255564,True,Dog,0.0,28.0
"10616 Mellow Meadows,Austin,TX",30.460667,-97.801755,True,Dog,0.0,29.0
"Burleson And 183,Austin,TX",30.1828424,-97.68748400000001,True,Dog,0.0,6.0
"7200 Easy Wind Dr,Austin,TX",30.3403116,-97.7196982,True,Dog,0.0,49.0
"8026 Coulver Rd,Austin,TX",30.12144,-97.7336,True,Dog,0.0,7.0
"7920 San Felipe,Austin,TX",30.4396009,-97.7699911,True,Dog,0.0,33.0
"1900 E Ben White Blvd,Austin,TX",30.2166527,-97.74455979999999,True,Dog,0.0,47.0
"4301 Grand Ave Parkway,Travis,TX",30.4672158,-97.68702259999999,True,Dog,0.0,17.0
"4400 Airport,Austin,TX",30.3003609,-97.7129214,True,Dog,0.0,48.0
"1000 Nile St,Austin,TX",30.2674901,-97.7135256,True,Dog,0.0,88.0
"Cesar Chaves,Austin,TX",30.2563647,-97.7335226,True,Dog,0.0,87.0
"5318 Atascosa Dr,Austin,TX",30.19234119999999,-97.74152839999999,True,Dog,0.0,85.0
"3816 South Lamar,Austin,TX",30.2390465,-97.7894305,True,Cat,0.0,41.0
"500 E 7Th,Austin,TX",30.2679088,-97.73749319999999,True,Dog,0.0,75.0
"5128 Burnet Road,Austin,TX",30.3232724,-97.73970969999999,True,Cat,0.0,23.0
"2323 W Wells Branch Pkwy,Travis,TX",30.43954,-97.687057,True,Dog,0.0,29.0
"8801 Mccann Dr,Austin,TX",30.372357,-97.728681,True,Cat,0.0,42.0
"6600 Elm Creek Trl,Austin,TX",30.1873571,-97.76371110000001,True,Dog,0.0,86.0
"1013 Penion Dr,Austin,TX",30.15640059999999,-97.82267490000001,True,Dog,0.0,20.0
"12343 Hunter Chase Dr,Austin,TX",30.442344,-97.769885,True,Dog,0.0,32.0
"Narrow Valley,Cedar Park,TX",30.4766516,-97.85003309999999,True,Dog,0.0,3.0
"7630 Wood Hollow Unit 226,Austin,TX",30.3611004,-97.7500458,True,Dog,0.0,28.0
"4709 Delores Ave,Austin,TX",30.2762488,-97.6865466,True,Dog,0.0,81.0
"7711 Burnet Rd,Austin,TX",30.3540074,-97.7316501,True,Cat,0.0,25.0
"1416 Edgewater,Travis,TX",30.404714,-97.99815,True,Dog,0.0,1.0
"10100 South Ih 35,Austin,TX",30.1528161,-97.7920282,True,Dog,0.0,28.0
"12221 North Mopac,Austin,TX",30.3785391,-97.7363927,True,Dog,0.0,25.0
"5606 Purple Sage Dr #B,Austin,TX",30.3093857,-97.654132,True,Dog,0.0,54.0
"8105 Research Boulevard,Austin,TX",30.3532802,-97.7117674,True,Dog,0.0,76.0
"7711 Burnet Road,Austin,TX",30.3540074,-97.7316501,True,Dog,0.0,25.0
"9204 Independence Loop,Austin,TX",30.1771424,-97.81263969999999,True,Dog,0.0,37.0
"806 Sarhara,Austin,TX",30.2044057,-97.785643,True,Cat,0.0,70.0
"3204 Manchaca Rd,Austin,TX",30.2401784,-97.7836169,True,Cat,0.0,50.0
"7711 Burnet,Austin,TX",30.3540074,-97.7316501,True,Dog,0.0,25.0
"4320 S Congress #7123,Austin,TX",26.6126883,-80.0899759,True,Dog,0.0,1.0
"9017 Berryline,Austin,TX",30.27940169999999,-97.62800220000001,True,Dog,0.0,29.0
"10623 Carovilli,Austin,TX",30.1581704,-97.8154654,True,Dog,0.0,25.0
"Rutherford Lane And Cameron,Austin,TX",30.3372845,-97.6831905,True,Cat,0.0,36.0
"7711 Burnet Rf,Austin,TX",30.3540074,-97.7316501,True,Dog,0.0,25.0
"West 4Th And Colorado Street,Austin,TX",30.2665678,-97.7448567,True,Dog,0.0,83.0
"1801 W Wells Branch,Austin,TX",30.434166,-97.6756862,True,Other,0.0,25.0
"2302 Durwood,Austin,TX",30.243197,-97.7569022,True,Dog,0.0,46.0
"12112 Killmartin,Austin,TX",30.363031,-97.611254,True,Dog,0.0,14.0
"5701 Johnny Morris Road,Austin,TX",30.2919175,-97.65322189999999,True,Cat,0.0,40.0
"19900 Kennemer Dr,Travis,TX",30.477357,-97.5786694,True,Dog,0.0,6.0
"8926 N Lamar,Austin,TX",30.3600666,-97.6998005,True,Cat,0.0,92.0
"10 Love Grass,Sunset Valley,TX",30.224048,-97.820381,True,Dog,0.0,18.0
"2000 Cedar Bend Drive,Austin,TX",30.409552,-97.69798499999999,True,Cat,0.0,46.0
